,userId,Reputation,Views,UpVotes,DownVotes,postId,Score,ViewCount,CommentCount,Outlier
21386,3262,2090,202,42,7,32770,7,4027,6,ViewCount
21390,3262,2090,202,42,7,33888,14,7167,5,ViewCount
21422,3262,2090,202,42,7,70274,10,2215,1,ViewCount
21439,3262,2090,202,42,7,93592,26,3283,6,ViewCount
21446,3263,135,6,90,0,7259,4,1434,3,ViewCount
21468,3269,761,56,15,0,7279,11,2326,0,ViewCount
21469,3269,761,56,15,0,9053,14,3290,2,ViewCount
21470,3269,761,56,15,0,19340,11,1186,1,ViewCount
21483,3269,761,56,15,0,37681,5,1127,0,ViewCount
21489,3269,761,56,15,0,52702,2,1001,0,ViewCount
21494,3269,761,56,15,0,73032,10,907,1,ViewCount
21521,3270,221,53,4,0,9016,14,5696,9,ViewCount
21527,3277,13898,2866,869,12,7307,9,5287,3,ViewCount
21550,3277,13898,2866,869,12,13936,8,2380,0,ViewCount
21768,3277,13898,2866,869,12,73869,13,5008,2,ViewCount
21831,3285,36,5,0,0,7318,5,2904,5,ViewCount
21838,3292,168,22,3,0,7415,5,5315,0,ViewCount
21839,3292,168,22,3,0,7447,8,924,1,ViewCount
21868,3301,533,44,12,0,7351,31,3228,1,ViewCount
21870,3301,533,44,12,0,7813,3,1249,1,ViewCount
21871,3301,533,44,12,0,8817,38,10214,5,ViewCount
21874,3301,533,44,12,0,12907,3,955,2,ViewCount
21875,3301,533,44,12,0,13658,1,1745,1,ViewCount
21876,3301,533,44,12,0,14219,19,2905,14,ViewCount
21883,3305,687,55,37,0,47771,85,16910,2,ViewCount
21886,3306,277,16,19,0,7376,9,2747,5,ViewCount
21890,3309,416,32,100,0,7385,12,2029,0,ViewCount
21905,3310,735,98,69,0,12739,4,1595,2,ViewCount
21908,3310,735,98,69,0,13252,3,841,0,ViewCount
21910,3310,735,98,69,0,18558,2,1838,0,ViewCount
21917,3310,735,98,69,0,20835,2,1102,1,ViewCount
21920,3310,735,98,69,0,21067,4,2355,1,ViewCount
21929,3310,735,98,69,0,29044,9,6436,1,ViewCount
21930,3310,735,98,69,0,30946,2,1458,0,ViewCount
21931,3310,735,98,69,0,31597,4,2140,4,ViewCount
21936,3310,735,98,69,0,34076,2,5012,6,ViewCount
21938,3310,735,98,69,0,34319,3,2051,0,ViewCount
21940,3310,735,98,69,0,37930,4,1130,0,ViewCount
21955,3320,255,21,30,0,7513,12,9426,0,ViewCount
21957,3325,151,3,0,0,7400,9,7720,1,ViewCount
22007,3333,136,67,7,0,7426,2,2759,0,ViewCount
22010,3333,136,67,7,0,7555,4,2947,4,ViewCount
22011,3333,136,67,7,0,7766,9,1513,0,ViewCount
22014,3338,106,0,0,0,7429,1,2036,1,ViewCount
22015,3342,100,39,1,0,7450,7,1834,4,ViewCount
22016,3342,100,39,1,0,7542,5,1296,12,ViewCount
22020,3345,222,45,23,0,8206,9,8726,0,ViewCount
22032,3347,209,14,0,0,7497,16,1992,1,ViewCount
22035,3348,114,23,1,0,7457,1,25583,0,ViewCount
22064,3376,929,86,41,2,7899,8,1958,0,ViewCount
22065,3376,929,86,41,2,8137,7,5439,7,ViewCount
22067,3376,929,86,41,2,8225,66,88129,6,ViewCount
22071,3376,929,86,41,2,14480,3,987,0,ViewCount
22072,3376,929,86,41,2,14620,4,2104,4,ViewCount
22074,3376,929,86,41,2,15064,0,883,2,ViewCount
22075,3376,929,86,41,2,24993,2,1651,1,ViewCount
22076,3376,929,86,41,2,29719,18,8008,0,ViewCount
22082,3378,28,5,0,0,7532,5,7536,0,ViewCount
22514,3388,230,23,27,0,7551,4,2126,3,ViewCount
22517,3392,171,10,0,0,7554,3,2751,0,ViewCount
22518,3392,171,10,0,0,26858,11,3275,2,ViewCount
22519,3395,28,5,0,0,7559,5,1052,2,ViewCount
22532,3401,375,30,31,0,7683,10,1492,0,ViewCount
22533,3401,375,30,31,0,8072,3,1046,3,ViewCount
22536,3401,375,30,31,0,11899,3,4256,21,ViewCount
22542,3401,375,30,31,0,26676,17,6897,1,ViewCount
22547,3406,135,26,21,0,14978,3,859,2,ViewCount
22548,3406,135,26,21,0,15062,11,1006,2,ViewCount
22550,3406,135,26,21,0,45264,1,1114,3,ViewCount
22604,3419,146,6,12,0,22539,5,1229,0,ViewCount
22613,3429,75,4,2,0,7611,3,868,0,ViewCount
22617,3432,995,82,79,0,7884,11,5931,3,ViewCount
22634,3432,995,82,79,0,19772,9,2812,1,ViewCount
22640,3434,11,2,0,0,7625,2,908,0,ViewCount
22650,3442,31,13,0,0,7648,4,2174,0,ViewCount
22655,3443,275,37,19,0,11541,1,2459,0,ViewCount
22656,3443,275,37,19,0,12197,4,1043,0,ViewCount
22666,3451,28,2,4,0,7675,5,925,0,ViewCount
22684,3465,81,5,0,0,7698,5,1355,0,ViewCount
22687,3465,81,5,0,0,8063,2,1347,2,ViewCount
22690,3467,340,11,62,0,8261,5,942,0,ViewCount
22693,3467,340,11,62,0,24125,1,982,3,ViewCount
22752,3479,126,3,0,0,7727,5,3162,9,ViewCount
22755,3484,244,35,7,2,8266,3,864,2,ViewCount
22773,3488,1463,221,427,4,9085,17,1671,8,ViewCount
22782,3488,1463,221,427,4,27662,36,2245,2,ViewCount
22783,3488,1463,221,427,4,27736,7,3823,5,ViewCount
22800,3488,1463,221,427,4,60476,11,1413,0,ViewCount
22845,3499,73,2,0,0,8328,9,1956,7,ViewCount
22846,3500,148,27,1,0,7774,17,994,1,ViewCount
22854,3506,118,7,0,0,7790,2,883,4,ViewCount
22861,3525,909,75,39,6,7836,9,1286,2,ViewCount
22864,3525,909,75,39,6,12842,20,8559,3,ViewCount
22865,3525,909,75,39,6,23789,7,1781,0,ViewCount
22867,3525,909,75,39,6,29006,4,2371,0,ViewCount
22868,3525,909,75,39,6,29155,1,2097,1,ViewCount
22869,3525,909,75,39,6,30569,7,3066,0,ViewCount
22870,3525,909,75,39,6,30588,14,9231,6,ViewCount
22872,3525,909,75,39,6,30670,2,970,3,ViewCount
22875,3525,909,75,39,6,36027,46,10876,1,ViewCount
22877,3525,909,75,39,6,36113,17,1002,1,ViewCount
22886,3541,366,9,16,0,10712,26,2643,4,ViewCount
22887,3541,366,9,16,0,11087,8,983,0,ViewCount
22888,3541,366,9,16,0,13535,3,1858,2,ViewCount
22889,3541,366,9,16,0,13643,9,2513,0,ViewCount
22899,3551,143,1,18,0,7900,6,974,2,ViewCount
22901,3552,270,45,4,0,7977,21,7024,0,ViewCount
22903,3552,270,45,4,0,8021,7,2196,7,ViewCount
22908,3561,130,9,1,0,10328,3,2451,3,ViewCount
22926,3567,2951,309,88,4,9357,16,5788,0,ViewCount
22969,3570,11,2,0,0,7923,2,1358,1,ViewCount
22970,3572,494,133,56,2,7925,11,875,3,ViewCount
22976,3572,494,133,56,2,12953,5,2302,2,ViewCount
22977,3572,494,133,56,2,13342,5,925,4,ViewCount
22992,3572,494,133,56,2,52274,6,1993,4,ViewCount
22999,3577,688,23,19,0,12386,32,4103,10,ViewCount
23001,3577,688,23,19,0,15070,6,918,0,ViewCount
23004,3579,205,23,3,0,8960,7,8285,5,ViewCount
23006,3579,205,23,3,0,25848,10,23738,12,ViewCount
23017,3582,701,57,44,2,8590,10,6014,0,ViewCount
23024,3582,701,57,44,2,12466,13,4850,1,ViewCount
23025,3582,701,57,44,2,22805,17,4442,8,ViewCount
23031,3584,140,12,0,0,7941,5,2613,1,ViewCount
23032,3584,140,12,0,0,7946,3,1885,6,ViewCount
23034,3584,140,12,0,0,13983,17,7593,17,ViewCount
23035,3584,140,12,0,0,14183,0,2196,2,ViewCount
23037,3586,177,12,1,0,7912,8,2804,6,ViewCount
23042,3591,304,30,55,0,12517,4,3407,5,ViewCount
23045,3591,304,30,55,0,25286,4,1128,4,ViewCount
23047,3591,304,30,55,0,28616,2,1444,14,ViewCount
23048,3591,304,30,55,0,31299,3,1106,2,ViewCount
23058,3592,168,4,3,0,9311,13,1844,1,ViewCount
23059,3594,171,6,2,0,7959,12,1199,2,ViewCount
23083,3597,122,20,21,0,9425,11,16696,4,ViewCount
23156,3604,146,26,2,0,8025,2,1099,1,ViewCount
23161,3614,56,9,2,0,25815,4,2007,1,ViewCount
23171,3619,126,4,0,0,8015,10,1134,0,ViewCount
23172,3619,126,4,0,0,8148,15,2941,0,ViewCount
23173,3624,113,1,0,0,8029,2,1041,6,ViewCount
23175,3626,146,7,3,0,8040,9,17062,4,ViewCount
23182,3640,549,68,135,2,31053,17,893,1,ViewCount
23194,3645,156,7,0,0,8055,11,5812,5,ViewCount
23198,3652,218,12,3,0,8106,23,9990,2,ViewCount
23203,3670,21,8,0,0,12612,6,1674,3,ViewCount
23205,3671,429,57,7,0,8254,8,1714,0,ViewCount
23206,3671,429,57,7,0,8513,7,1429,0,ViewCount
23207,3671,429,57,7,0,8557,7,4043,1,ViewCount
23209,3671,429,57,7,0,11746,13,3137,2,ViewCount
23222,3681,197,43,17,0,8419,2,1104,1,ViewCount
23223,3681,197,43,17,0,8573,2,4026,0,ViewCount
23225,3681,197,43,17,0,8742,1,1209,2,ViewCount
23231,3681,197,43,17,0,43768,0,893,3,ViewCount
23236,3682,16,3,0,0,8180,3,1607,1,ViewCount
23257,3699,270,16,8,0,10241,2,931,4,ViewCount
23259,3700,373,39,31,2,8291,3,1165,2,ViewCount
23261,3700,373,39,31,2,9202,26,1601,1,ViewCount
23269,3705,13,10,0,0,8267,2,5058,0,ViewCount
23273,3721,101,7,1,0,8303,20,7984,4,ViewCount
23274,3722,193,32,1,0,8309,6,2774,3,ViewCount
23278,3722,193,32,1,0,14876,8,2053,1,ViewCount
23280,3722,193,32,1,0,21317,4,961,0,ViewCount
23286,3725,186,24,0,0,8196,13,1189,2,ViewCount
23289,3725,186,24,0,0,8237,12,5220,1,ViewCount
23290,3725,186,24,0,0,8321,4,3906,4,ViewCount
23292,3727,53,4,2,0,8428,6,1948,0,ViewCount
23294,3732,398,16,14,0,8342,7,1343,0,ViewCount
23306,3745,33,10,0,0,8377,6,1002,6,ViewCount
23321,3748,1391,589,237,7,11018,6,893,3,ViewCount
23325,3748,1391,589,237,7,13065,1,8386,1,ViewCount
23327,3748,1391,589,237,7,15305,5,5109,1,ViewCount
23370,3757,93,8,0,0,8407,18,7667,1,ViewCount
23378,3762,138,41,9,1,12164,14,2823,2,ViewCount
23379,3762,138,41,9,1,12305,3,1132,2,ViewCount
23389,3773,178,10,9,0,18073,4,1065,0,ViewCount
23404,3786,418,39,2,0,17781,12,3292,10,ViewCount
23406,3788,171,4,5,0,8485,14,2187,3,ViewCount
23432,3795,21,0,0,0,8501,4,960,0,ViewCount
23433,3799,186,23,8,1,8505,13,1707,4,ViewCount
23437,3803,166,6,0,0,8514,11,998,5,ViewCount
23462,3807,367,67,34,1,322,11,1449,0,ViewCount
23476,3807,367,67,34,1,29477,8,3795,3,ViewCount
23480,3812,83,23,17,0,24314,7,5419,0,ViewCount
23505,3827,198,19,4,0,9050,10,1124,0,ViewCount
23535,3835,1329,119,157,1,13784,9,8974,0,ViewCount
23543,3835,1329,119,157,1,27827,12,1300,0,ViewCount
23549,3836,136,4,0,0,8604,16,4640,2,ViewCount
23557,3843,33,8,0,0,8634,6,1167,0,ViewCount
23563,3847,180,11,6,0,8642,7,1797,1,ViewCount
23593,3870,74,34,0,0,8689,3,1821,3,ViewCount
23595,3870,74,34,0,0,8777,4,4789,6,ViewCount
23630,3874,1525,262,49,0,14481,4,1449,1,ViewCount
23656,3883,91,29,4,0,8718,6,2084,1,ViewCount
23657,3883,91,29,4,0,8784,12,1936,4,ViewCount
23659,3886,109,20,1,0,37935,6,1177,6,ViewCount
23662,3891,51,9,2,0,8744,6,1652,7,ViewCount
23667,3897,162,23,5,0,9067,1,1198,5,ViewCount
23670,3897,162,23,5,0,9892,6,3382,2,ViewCount
23677,3898,161,2,0,0,8779,12,1350,0,ViewCount
23684,3899,186,17,0,0,51321,3,909,6,ViewCount
23693,3900,32,2,0,0,15130,1,2318,7,ViewCount
23695,3903,476,181,363,1,9074,4,2611,0,ViewCount
23696,3903,476,181,363,1,9099,5,1578,5,ViewCount
23698,3903,476,181,363,1,9242,5,27071,2,ViewCount
23703,3903,476,181,363,1,9895,2,2095,10,ViewCount
23704,3903,476,181,363,1,9898,8,9075,0,ViewCount
23706,3903,476,181,363,1,10337,1,3744,2,ViewCount
23707,3903,476,181,363,1,10429,2,1991,2,ViewCount
23709,3903,476,181,363,1,10532,4,1055,2,ViewCount
23714,3903,476,181,363,1,11919,3,1068,4,ViewCount
23732,3903,476,181,363,1,23197,5,3421,1,ViewCount
23739,3903,476,181,363,1,29500,5,2385,0,ViewCount
23762,3908,137,50,4,0,8799,4,8601,4,ViewCount
23906,3919,857,98,61,0,37814,7,1945,0,ViewCount
23926,3921,113,4,0,0,8854,2,2237,0,ViewCount
23927,3926,43,8,0,0,8868,8,5869,2,ViewCount
23936,3933,26,2,0,0,8891,5,1819,0,ViewCount
23940,3941,146,2,0,0,8903,4,1231,0,ViewCount
23942,3943,18,4,0,0,8907,3,1308,0,ViewCount
23944,3948,26,4,0,0,8930,5,1366,0,ViewCount
23949,3965,1,0,0,0,8980,0,2030,2,ViewCount
23957,3984,357,39,6,0,9715,7,4560,1,ViewCount
23960,3984,357,39,6,0,16816,2,41111,0,ViewCount
23962,3984,357,39,6,0,78839,23,922,0,ViewCount
23967,3993,136,4,0,0,9068,7,2253,11,ViewCount
23969,3994,18,16,7,0,12282,1,1183,0,ViewCount
23971,3998,6,2,0,0,12124,1,2558,0,ViewCount
23979,4002,192,16,0,0,12461,7,2829,1,ViewCount
23986,4008,113,4,0,0,9111,2,1293,1,ViewCount
24000,4027,57,23,2,0,9171,8,17023,4,ViewCount
24003,4027,57,23,2,0,9541,1,908,0,ViewCount
24004,4028,16,2,8,0,9182,3,1520,2,ViewCount
24014,4045,155,32,12,0,7101,3,969,1,ViewCount
24018,4045,155,32,12,0,36076,3,3093,3,ViewCount
24032,4048,389,37,411,1,10250,9,1314,0,ViewCount
24034,4048,389,37,411,1,10987,8,2650,2,ViewCount
24035,4048,389,37,411,1,11634,5,1254,2,ViewCount
24037,4048,389,37,411,1,14246,6,5977,5,ViewCount
24046,4051,128,4,7,0,9253,3,852,0,ViewCount
24050,4054,495,38,0,0,9590,7,2593,0,ViewCount
24052,4054,495,38,0,0,10567,6,1065,2,ViewCount
24053,4054,495,38,0,0,11812,11,1527,3,ViewCount
24055,4054,495,38,0,0,21613,6,3907,5,ViewCount
24056,4054,495,38,0,0,21760,10,991,1,ViewCount
24059,4054,495,38,0,0,30665,4,1119,3,ViewCount
24062,4055,38,4,1,0,9267,7,2659,1,ViewCount
24063,4059,51,6,0,0,9276,10,993,10,ViewCount
24077,4072,133,9,6,0,9322,6,1404,3,ViewCount
24079,4079,51,4,2,0,9342,10,1768,2,ViewCount
24090,4087,211,16,16,0,44838,22,12291,0,ViewCount
24092,4092,31,1,0,0,9385,6,4309,7,ViewCount
24097,4098,45,18,0,0,10574,5,989,0,ViewCount
24098,4098,45,18,0,0,10766,2,898,0,ViewCount
24100,4099,118,7,0,0,9407,3,7199,0,ViewCount
24101,4101,133,9,6,0,9415,7,938,0,ViewCount
24102,4101,133,9,6,0,10578,19,3786,6,ViewCount
24104,4108,8,2,0,0,9427,1,1567,0,ViewCount
24109,4110,597,44,43,0,9535,11,4725,0,ViewCount
24114,4110,597,44,43,0,10177,3,959,1,ViewCount
24115,4110,597,44,43,0,10185,4,1889,1,ViewCount
24116,4110,597,44,43,0,11066,0,1435,0,ViewCount
24117,4110,597,44,43,0,11193,10,4053,0,ViewCount
24126,4110,597,44,43,0,43697,0,1226,2,ViewCount
24127,4111,123,12,4,0,9693,5,1454,2,ViewCount
24134,4119,16,5,0,0,9446,3,1514,4,ViewCount
24136,4123,133,3,1,0,9454,6,2391,0,ViewCount
24152,4128,157,10,3,0,12984,2,1679,2,ViewCount
24154,4133,41,6,0,0,9475,8,1472,4,ViewCount
24156,4137,28,7,0,0,9483,5,5175,0,ViewCount
24157,4139,28,3,1,0,9627,5,1945,5,ViewCount
24163,4145,31,7,0,0,9494,6,1271,1,ViewCount
24164,4146,38,6,0,0,9501,7,1848,11,ViewCount
24165,4147,290,53,23,0,9506,15,5211,0,ViewCount
24166,4147,290,53,23,0,9739,9,1403,4,ViewCount
24167,4147,290,53,23,0,11418,8,1611,1,ViewCount
24169,4147,290,53,23,0,12980,1,4443,0,ViewCount
24172,4150,83,9,0,0,9510,14,3098,2,ViewCount
24173,4150,83,9,0,0,51242,0,1988,1,ViewCount
24198,4167,44,3,0,0,9549,8,976,9,ViewCount
24202,4169,128,9,3,0,9557,5,1388,1,ViewCount
24212,4176,402,13,2,0,9573,25,22968,0,ViewCount
24213,4176,402,13,2,0,9623,2,4979,0,ViewCount
24215,4176,402,13,2,0,9653,15,7165,4,ViewCount
24217,4176,402,13,2,0,9751,23,4545,0,ViewCount
24219,4187,26,4,0,0,9592,5,1216,2,ViewCount
24220,4191,116,3,1,0,9599,3,862,0,ViewCount
24226,4204,30,8,5,0,9712,2,1020,0,ViewCount
24228,4208,126,11,20,0,45444,4,1114,14,ViewCount
24246,4226,245,19,14,0,13442,8,1528,2,ViewCount
24251,4228,6,1,0,0,9729,1,1541,1,ViewCount
24255,4229,46,7,1,0,16540,1,920,3,ViewCount
24259,4237,43,8,2,0,9759,6,1661,1,ViewCount
24261,4238,365,25,22,0,9749,2,2076,4,ViewCount
24262,4238,365,25,22,0,11008,1,1754,5,ViewCount
24263,4238,365,25,22,0,11060,4,1348,0,ViewCount
24264,4238,365,25,22,0,11084,10,1585,0,ViewCount
24266,4238,365,25,22,0,11141,2,1196,0,ViewCount
24267,4238,365,25,22,0,11381,6,945,2,ViewCount
24268,4238,365,25,22,0,11412,11,1752,2,ViewCount
24269,4238,365,25,22,0,11494,3,3811,2,ViewCount
24272,4238,365,25,22,0,12404,7,15419,0,ViewCount
24273,4238,365,25,22,0,13266,9,11074,3,ViewCount
24282,4251,113,5,1,0,9779,1,1430,0,ViewCount
24397,4253,19585,6948,155,56,25941,15,1914,7,ViewCount
24903,4262,11,2,0,0,9807,1,17323,3,ViewCount
24904,4263,87,26,0,0,11107,2,2917,2,ViewCount
24905,4263,87,26,0,0,11178,0,2182,4,ViewCount
24909,4263,87,26,0,0,33057,2,862,5,ViewCount
24910,4267,81,3,1,0,12151,10,4609,0,ViewCount
24915,4269,50,2,6,0,10821,1,1273,1,ViewCount
24917,4269,50,2,6,0,11459,7,2966,4,ViewCount
24919,4274,173,18,1,0,9825,12,1802,0,ViewCount
24920,4274,173,18,1,0,66199,2,1552,1,ViewCount
24922,4278,961,124,35,0,9836,4,1010,2,ViewCount
24923,4278,961,124,35,0,10059,4,2247,3,ViewCount
24927,4278,961,124,35,0,11290,3,2034,0,ViewCount
24929,4278,961,124,35,0,12869,4,1443,6,ViewCount
24932,4278,961,124,35,0,14033,4,856,0,ViewCount
24936,4278,961,124,35,0,14957,1,899,6,ViewCount
24937,4278,961,124,35,0,15287,6,1287,6,ViewCount
24940,4278,961,124,35,0,20463,5,2352,3,ViewCount
24941,4278,961,124,35,0,20523,87,55237,1,ViewCount
24943,4278,961,124,35,0,24047,1,1394,2,ViewCount
24946,4278,961,124,35,0,34642,6,1299,0,ViewCount
24954,4286,132,15,7,0,9854,1,2776,1,ViewCount
24966,4290,517,64,40,0,9879,4,2029,9,ViewCount
24970,4290,517,64,40,0,10088,0,2167,2,ViewCount
24971,4290,517,64,40,0,10234,7,1040,1,ViewCount
24975,4290,517,64,40,0,10540,15,5911,5,ViewCount
24976,4290,517,64,40,0,11175,5,3470,0,ViewCount
24977,4290,517,64,40,0,11583,1,839,3,ViewCount
24978,4290,517,64,40,0,11859,2,845,0,ViewCount
24982,4290,517,64,40,0,15158,3,1383,0,ViewCount
24983,4290,517,64,40,0,15738,3,1086,0,ViewCount
24986,4290,517,64,40,0,22568,3,1615,1,ViewCount
24987,4290,517,64,40,0,24477,2,2189,0,ViewCount
24995,4301,175,29,5,0,9918,7,9271,2,ViewCount
24996,4301,175,29,5,0,10182,5,5595,4,ViewCount
25003,4306,123,10,1,0,9931,4,2197,1,ViewCount
25004,4307,66,1,0,0,9930,13,1476,0,ViewCount
25008,4317,113,5,2,0,12068,2,2048,3,ViewCount
25012,4319,246,31,1586,2,11088,4,3341,6,ViewCount
25015,4319,246,31,1586,2,20424,1,1610,0,ViewCount
25017,4319,246,31,1586,2,24878,11,1625,5,ViewCount
25018,4320,13,0,0,0,9962,2,1334,1,ViewCount
25056,4331,41,2,0,0,9987,5,2432,4,ViewCount
25060,4334,160,10,3,0,57715,6,1836,2,ViewCount
25067,4337,699,60,75,2,12919,3,2348,4,ViewCount
25071,4337,699,60,75,2,24720,15,15181,4,ViewCount
25073,4337,699,60,75,2,25387,11,1355,1,ViewCount
25075,4337,699,60,75,2,35634,10,1153,0,ViewCount
25077,4337,699,60,75,2,37619,7,893,2,ViewCount
25091,4340,119,16,0,0,10005,0,1339,4,ViewCount
25093,4340,119,16,0,0,10557,3,16490,1,ViewCount
25095,4341,106,2,0,0,10078,0,3675,5,ViewCount
25098,4342,193,6,1,0,14798,3,1683,0,ViewCount
25104,4344,87,53,2,0,43876,4,966,0,ViewCount
25106,4344,87,53,2,0,44536,1,1097,3,ViewCount
25113,4344,87,53,2,0,46022,2,2889,0,ViewCount
25115,4344,87,53,2,0,46252,3,1549,0,ViewCount
25118,4344,87,53,2,0,47662,0,1774,2,ViewCount
25119,4344,87,53,2,0,51200,2,864,1,ViewCount
25122,4345,31,4,0,0,10030,3,1858,6,ViewCount
25124,4346,13,0,0,0,9893,2,1107,1,ViewCount
25125,4348,6,3,0,0,10036,1,1182,1,ViewCount
25149,4361,43,0,0,0,10075,8,2267,2,ViewCount
25155,4368,11,12,0,0,10092,2,1582,2,ViewCount
25167,4373,55,5,8,0,11714,3,1335,1,ViewCount
25287,4380,41,3,0,0,10146,8,2248,3,ViewCount
25296,4394,51,20,0,0,10427,7,20706,3,ViewCount
25302,4398,236,17,20,0,30271,1,1170,1,ViewCount
25305,4401,172,9,7,0,10159,5,9010,0,ViewCount
25307,4401,172,9,7,0,11337,4,1631,3,ViewCount
25310,4403,205,24,4,0,10162,18,8602,4,ViewCount
25315,4420,16,2,0,0,10204,3,3574,8,ViewCount
25320,4426,1912,336,126,1,10220,2,2020,7,ViewCount
25324,4426,1912,336,126,1,17537,28,8203,3,ViewCount
25325,4426,1912,336,126,1,17595,26,1621,4,ViewCount
25328,4426,1912,336,126,1,18058,46,20989,3,ViewCount
25330,4426,1912,336,126,1,18844,22,20151,6,ViewCount
25333,4426,1912,336,126,1,23117,64,10871,3,ViewCount
25336,4426,1912,336,126,1,31326,11,6538,3,ViewCount
25337,4426,1912,336,126,1,31598,31,3893,6,ViewCount
25338,4426,1912,336,126,1,35971,32,3925,3,ViewCount
25340,4426,1912,336,126,1,46872,3,927,6,ViewCount
25349,4426,1912,336,126,1,100041,17,1870,3,ViewCount
25350,4426,1912,336,126,1,100267,13,1197,2,ViewCount
25351,4427,19,0,0,0,10649,3,1466,0,ViewCount
25352,4429,88,6,0,0,10213,17,4902,1,ViewCount
25354,4432,128,15,10,0,10225,0,5924,0,ViewCount
25355,4432,128,15,10,0,10228,4,4018,3,ViewCount
25363,4445,50,7,0,0,10267,5,1182,0,ViewCount
25366,4446,29,12,3,0,10271,6,1266,7,ViewCount
25369,4453,56,8,0,0,10285,4,5999,1,ViewCount
25370,4453,56,8,0,0,10553,7,891,1,ViewCount
25371,4455,116,5,0,0,10289,23,29020,1,ViewCount
25375,4461,26,3,0,0,10309,5,3292,2,ViewCount
25377,4470,133,9,0,0,10378,6,2654,0,ViewCount
25379,4473,11,5,0,0,10347,2,1223,6,ViewCount
25380,4474,41,3,0,0,10353,8,955,7,ViewCount
25382,4478,46,0,0,0,10356,9,2259,1,ViewCount
25444,4483,43,18,0,0,10375,8,4780,0,ViewCount
25515,4496,1015,190,2,0,10419,6,4283,1,ViewCount
25517,4496,1015,190,2,0,10454,4,1881,0,ViewCount
25521,4496,1015,190,2,0,10890,8,4665,3,ViewCount
25522,4496,1015,190,2,0,10951,7,2198,0,ViewCount
25525,4496,1015,190,2,0,11182,20,6464,0,ViewCount
25526,4496,1015,190,2,0,11315,8,2505,0,ViewCount
25527,4496,1015,190,2,0,11351,5,926,1,ViewCount
25528,4496,1015,190,2,0,11359,7,7045,0,ViewCount
25534,4496,1015,190,2,0,11590,2,1305,6,ViewCount
25535,4496,1015,190,2,0,11595,5,3555,5,ViewCount
25536,4496,1015,190,2,0,11632,4,1632,0,ViewCount
25537,4496,1015,190,2,0,11676,6,2294,3,ViewCount
25539,4496,1015,190,2,0,11703,1,1285,1,ViewCount
25541,4496,1015,190,2,0,11821,4,862,0,ViewCount
25542,4496,1015,190,2,0,11829,2,1280,2,ViewCount
25544,4496,1015,190,2,0,11876,3,2367,0,ViewCount
25548,4496,1015,190,2,0,12262,41,7350,0,ViewCount
25551,4496,1015,190,2,0,12313,9,4127,2,ViewCount
25552,4496,1015,190,2,0,12395,5,1605,0,ViewCount
25553,4496,1015,190,2,0,12438,3,858,3,ViewCount
25559,4496,1015,190,2,0,13331,4,1246,0,ViewCount
25560,4496,1015,190,2,0,13582,1,4423,1,ViewCount
25563,4497,91,20,0,0,10420,3,8614,9,ViewCount
25564,4497,91,20,0,0,10726,10,3965,2,ViewCount
25567,4498,242,36,0,0,10433,3,2636,0,ViewCount
25568,4498,242,36,0,0,11219,3,6401,2,ViewCount
25570,4498,242,36,0,0,11835,4,1133,5,ViewCount
25571,4498,242,36,0,0,11856,17,16978,2,ViewCount
25572,4498,242,36,0,0,12039,0,1716,11,ViewCount
25573,4498,242,36,0,0,12900,18,18281,15,ViewCount
25574,4499,160,3,3,0,10441,5,884,4,ViewCount
25577,4504,1,3,0,0,10459,28,5193,7,ViewCount
26239,4506,173,5,3,0,10464,7,981,3,ViewCount
26243,4507,206,19,13,0,20349,15,2738,4,ViewCount
26245,4507,206,19,13,0,20429,15,3726,2,ViewCount
26251,4513,133,4,1,0,10497,6,1101,0,ViewCount
26256,4520,11,1,0,0,10517,2,1155,1,ViewCount
26257,4521,275,16,66,1,10519,3,1506,0,ViewCount
26260,4521,275,16,66,1,25371,2,2228,3,ViewCount
26261,4521,275,16,66,1,25817,14,1342,1,ViewCount
26269,4524,168,5,15,0,12174,13,1893,0,ViewCount
26272,4530,141,1,0,0,10539,7,1646,3,ViewCount
26274,4531,290,26,18,0,10551,3,947,0,ViewCount
26291,4544,171,24,2,0,10594,3,1733,6,ViewCount
26302,4552,361,20,0,0,10613,48,8102,7,ViewCount
26306,4555,21,18,0,0,10621,4,1519,4,ViewCount
26321,4559,724,64,72,0,10905,4,10357,2,ViewCount
26322,4559,724,64,72,0,11233,5,2356,4,ViewCount
26325,4559,724,64,72,0,12769,0,2545,7,ViewCount
26328,4559,724,64,72,0,15950,2,2194,3,ViewCount
26335,4559,724,64,72,0,20217,9,2661,0,ViewCount
26336,4559,724,64,72,0,20701,7,3325,2,ViewCount
26337,4559,724,64,72,0,21023,17,3933,0,ViewCount
26341,4559,724,64,72,0,23054,4,1000,1,ViewCount
26344,4559,724,64,72,0,26606,7,1133,0,ViewCount
26359,4569,84,12,3,0,16349,10,4237,3,ViewCount
26364,4572,56,1,0,0,10687,11,9957,3,ViewCount
26366,4575,21,10,1,0,10697,4,1176,0,ViewCount
26370,4579,21,4,6,0,10702,4,4217,0,ViewCount
26396,4586,16,5,0,0,10723,3,1319,0,ViewCount
26403,4596,31,2,0,0,10750,5,2318,0,ViewCount
26670,4607,187,45,12,0,17090,1,2725,0,ViewCount
26674,4610,226,21,0,0,10795,22,15141,3,ViewCount
26693,4622,46,2,0,0,10827,9,892,4,ViewCount
